t,chp1.bin,chp1.power,chp1.gas,chp1.heat,chp1.eta_th,chp1.eta_el,chp1.y1,chp1.y2,chp2.bin,chp2.power,chp2.gas,chp2.heat,chp2.eta_th,chp2.eta_el,chp2.y1,chp2.y2,boiler1.bin,boiler1.heat,boiler1.gas,boiler1.eta_th,boiler1.y1,boiler1.y2,heat_storage1.heat_charge,heat_storage1.bin_charge,heat_storage1.heat_discharge,heat_storage1.bin_discharge,heat_storage1.heat_balance,heat_storage1.heat_capacity,power_grid.power_balance,power_grid.power_supply,power_grid.power_feedin,ngas_grid.gas_balance,heat_grid.heat_balance,heat_grid.heat_supply,heat_grid.heat_feedin
15,1.0,37.21858864027628,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999967814,0.3200000000069758,1.0,0.0,1.0,85.2,78.30882352940881,1.08800000000252,1.0,0.0,1.6546627946758434,1.0,0.0,0.0,-1.6546627946758434,343.4275851374731,-75.31382673551299,0.0,75.31382673551299,195.3484104485092,0.0,1.6546627946758434,228.2
16,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999967814,0.3200000000069758,1.0,0.0,1.0,97.53164038244459,89.99557501009338,1.0856392129923673,1.0,0.0,0.0,1.0,0.0,0.0,0.0,343.4275851374731,-75.31382673551525,0.0,75.31382673551525,207.0351619291986,0.0,0.0,240.53164038244472
17,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999967814,0.3200000000069758,1.0,0.0,1.0,111.70494284928184,103.42767799505444,1.0829258555381305,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,343.4275851374731,-75.31382673551525,0.0,75.31382673551525,220.46726491415967,0.0,0.0,254.70494284928196
18,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999967814,0.3200000000069758,1.0,0.0,1.0,107.22484335951036,99.18186740360727,1.0837835322422535,1.0,0.0,0.0,1.0,0.0,0.0,0.0,343.4275851374731,-75.31382673551525,0.0,75.31382673551525,216.2214543227125,0.0,0.0,250.2248433595105
19,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999967814,0.3200000000069758,1.0,0.0,1.0,107.4493359311523,99.39462003121179,1.0837405550607455,1.0,0.0,0.0,1.0,0.0,0.0,0.0,343.4275851374731,-75.31382673551525,0.0,75.31382673551525,216.43420695031702,0.0,0.0,250.44933593115243
20,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999967814,0.3200000000069758,1.0,0.0,1.0,91.35565873430484,84.14256921097602,1.0868215518214033,1.0,0.0,0.0,1.0,0.0,0.0,0.0,343.4275851374731,-75.31382673551525,0.0,75.31382673551525,201.18215613008124,0.0,0.0,234.35565873430497
21,1.0,37.21858864027628,117.03958691910037,68.0,0.580999999994272,0.31799999999930145,1.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999967814,0.3200000000069758,1.0,0.0,1.0,85.2,78.30882352940881,1.08800000000252,1.0,0.0,17.404542867580275,1.0,0.0,0.0,-17.404542867580275,360.8321280050534,-75.31382673551299,0.0,75.31382673551299,195.34841044850918,0.0,17.404542867580275,228.2
22,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.3179999999993092,1.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999967814,0.3200000000069758,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.885893740171937,1.0,12.885893740171937,347.94623426488147,-75.31382673551525,0.0,75.31382673551525,117.03958691910523,0.0,0.0,155.88589374017224
23,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999967814,0.3200000000069758,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.553166861251526,1.0,17.553166861251498,330.39306740362997,-75.31382673551525,0.0,75.31382673551525,117.03958691910523,0.0,0.0,160.55316686125187
24,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999967814,0.3200000000069758,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.17935566490101,1.0,19.17935566490101,311.21371173872893,-75.31382673551525,0.0,75.31382673551525,117.03958691910523,0.0,0.0,162.1793556649013
